image_id,shape_id,shape_name,a,b,shape_center_x,shape_center_y,alpha,shape_color,image_binary_code,shape_color_word
00339,0,Parallelogram,8,4,6,22,30,"(0, 255, 0)",11001010100000,green
00340,0,Ellipse,8,4,22,22,30,"(0, 255, 0)",00101010100000,green
00341,0,Ellipse,8,4,22,22,30,"(0, 255, 0)",10101010100000,green
00342,0,Parallelogram,8,4,22,22,30,"(0, 255, 0)",01101010100000,green
00343,0,Parallelogram,8,4,22,22,30,"(0, 255, 0)",11101010100000,green
00344,0,Ellipse,8,4,38,22,30,"(0, 255, 0)",00011010100000,green
00345,0,Ellipse,8,4,38,22,30,"(0, 255, 0)",10011010100000,green
00346,0,Parallelogram,8,4,38,22,30,"(0, 255, 0)",01011010100000,green
00347,0,Parallelogram,8,4,38,22,30,"(0, 255, 0)",11011010100000,green
00348,0,Ellipse,8,4,54,22,30,"(0, 255, 0)",00111010100000,green
00349,0,Ellipse,8,4,54,22,30,"(0, 255, 0)",10111010100000,green
00350,0,Parallelogram,8,4,54,22,30,"(0, 255, 0)",01111010100000,green
00351,0,Parallelogram,8,4,54,22,30,"(0, 255, 0)",11111010100000,green
00352,0,Ellipse,8,4,6,38,30,"(0, 255, 0)",00000110100000,green
00353,0,Ellipse,8,4,6,38,30,"(0, 255, 0)",10000110100000,green
00354,0,Parallelogram,8,4,6,38,30,"(0, 255, 0)",01000110100000,green
00355,0,Parallelogram,8,4,6,38,30,"(0, 255, 0)",11000110100000,green
00356,0,Ellipse,8,4,22,38,30,"(0, 255, 0)",00100110100000,green
00357,0,Ellipse,8,4,22,38,30,"(0, 255, 0)",10100110100000,green
00358,0,Parallelogram,8,4,22,38,30,"(0, 255, 0)",01100110100000,green
00359,0,Parallelogram,8,4,22,38,30,"(0, 255, 0)",11100110100000,green
00360,0,Ellipse,8,4,38,38,30,"(0, 255, 0)",00010110100000,green
00361,0,Ellipse,8,4,38,38,30,"(0, 255, 0)",10010110100000,green
00362,0,Parallelogram,8,4,38,38,30,"(0, 255, 0)",01010110100000,green
00363,0,Parallelogram,8,4,38,38,30,"(0, 255, 0)",11010110100000,green
00364,0,Ellipse,8,4,54,38,30,"(0, 255, 0)",00110110100000,green
00365,0,Ellipse,8,4,54,38,30,"(0, 255, 0)",10110110100000,green
00366,0,Parallelogram,8,4,54,38,30,"(0, 255, 0)",01110110100000,green
00367,0,Parallelogram,8,4,54,38,30,"(0, 255, 0)",11110110100000,green
00368,0,Ellipse,8,4,6,54,30,"(0, 255, 0)",00001110100000,green
00369,0,Ellipse,8,4,6,54,30,"(0, 255, 0)",10001110100000,green
00370,0,Parallelogram,8,4,6,54,30,"(0, 255, 0)",01001110100000,green
00371,0,Parallelogram,8,4,6,54,30,"(0, 255, 0)",11001110100000,green
00372,0,Ellipse,8,4,22,54,30,"(0, 255, 0)",00101110100000,green
00373,0,Ellipse,8,4,22,54,30,"(0, 255, 0)",10101110100000,green
00374,0,Parallelogram,8,4,22,54,30,"(0, 255, 0)",01101110100000,green
00375,0,Parallelogram,8,4,22,54,30,"(0, 255, 0)",11101110100000,green
00376,0,Ellipse,8,4,38,54,30,"(0, 255, 0)",00011110100000,green
00377,0,Ellipse,8,4,38,54,30,"(0, 255, 0)",10011110100000,green
00378,0,Parallelogram,8,4,38,54,30,"(0, 255, 0)",01011110100000,green
00379,0,Parallelogram,8,4,38,54,30,"(0, 255, 0)",11011110100000,green
00380,0,Ellipse,8,4,54,54,30,"(0, 255, 0)",00111110100000,green
00381,0,Ellipse,8,4,54,54,30,"(0, 255, 0)",10111110100000,green
00382,0,Parallelogram,8,4,54,54,30,"(0, 255, 0)",01111110100000,green
00383,0,Parallelogram,8,4,54,54,30,"(0, 255, 0)",11111110100000,green
00384,0,Ellipse,8,4,6,6,30,"(0, 0, 255)",00000001100000,red
00385,0,Ellipse,8,4,6,6,30,"(0, 0, 255)",10000001100000,red
00386,0,Parallelogram,8,4,6,6,30,"(0, 0, 255)",01000001100000,red
00387,0,Parallelogram,8,4,6,6,30,"(0, 0, 255)",11000001100000,red
00388,0,Ellipse,8,4,22,6,30,"(0, 0, 255)",00100001100000,red
00389,0,Ellipse,8,4,22,6,30,"(0, 0, 255)",10100001100000,red
00390,0,Parallelogram,8,4,22,6,30,"(0, 0, 255)",01100001100000,red
00391,0,Parallelogram,8,4,22,6,30,"(0, 0, 255)",11100001100000,red
00392,0,Ellipse,8,4,38,6,30,"(0, 0, 255)",00010001100000,red
00393,0,Ellipse,8,4,38,6,30,"(0, 0, 255)",10010001100000,red
00394,0,Parallelogram,8,4,38,6,30,"(0, 0, 255)",01010001100000,red
00395,0,Parallelogram,8,4,38,6,30,"(0, 0, 255)",11010001100000,red
00396,0,Ellipse,8,4,54,6,30,"(0, 0, 255)",00110001100000,red
00397,0,Ellipse,8,4,54,6,30,"(0, 0, 255)",10110001100000,red
00398,0,Parallelogram,8,4,54,6,30,"(0, 0, 255)",01110001100000,red
00399,0,Parallelogram,8,4,54,6,30,"(0, 0, 255)",11110001100000,red
00400,0,Ellipse,8,4,6,22,30,"(0, 0, 255)",00001001100000,red
00401,0,Ellipse,8,4,6,22,30,"(0, 0, 255)",10001001100000,red
00402,0,Parallelogram,8,4,6,22,30,"(0, 0, 255)",01001001100000,red
00403,0,Parallelogram,8,4,6,22,30,"(0, 0, 255)",11001001100000,red
00404,0,Ellipse,8,4,22,22,30,"(0, 0, 255)",00101001100000,red
00405,0,Ellipse,8,4,22,22,30,"(0, 0, 255)",10101001100000,red
00406,0,Parallelogram,8,4,22,22,30,"(0, 0, 255)",01101001100000,red
00407,0,Parallelogram,8,4,22,22,30,"(0, 0, 255)",11101001100000,red
00408,0,Ellipse,8,4,38,22,30,"(0, 0, 255)",00011001100000,red
00409,0,Ellipse,8,4,38,22,30,"(0, 0, 255)",10011001100000,red
00410,0,Parallelogram,8,4,38,22,30,"(0, 0, 255)",01011001100000,red
00411,0,Parallelogram,8,4,38,22,30,"(0, 0, 255)",11011001100000,red
00412,0,Ellipse,8,4,54,22,30,"(0, 0, 255)",00111001100000,red
00413,0,Ellipse,8,4,54,22,30,"(0, 0, 255)",10111001100000,red
00414,0,Parallelogram,8,4,54,22,30,"(0, 0, 255)",01111001100000,red
00415,0,Parallelogram,8,4,54,22,30,"(0, 0, 255)",11111001100000,red
00416,0,Ellipse,8,4,6,38,30,"(0, 0, 255)",00000101100000,red
00417,0,Ellipse,8,4,6,38,30,"(0, 0, 255)",10000101100000,red
00418,0,Parallelogram,8,4,6,38,30,"(0, 0, 255)",01000101100000,red
00419,0,Parallelogram,8,4,6,38,30,"(0, 0, 255)",11000101100000,red
00420,0,Ellipse,8,4,22,38,30,"(0, 0, 255)",00100101100000,red
00421,0,Ellipse,8,4,22,38,30,"(0, 0, 255)",10100101100000,red
00422,0,Parallelogram,8,4,22,38,30,"(0, 0, 255)",01100101100000,red
00423,0,Parallelogram,8,4,22,38,30,"(0, 0, 255)",11100101100000,red
00424,0,Ellipse,8,4,38,38,30,"(0, 0, 255)",00010101100000,red
00425,0,Ellipse,8,4,38,38,30,"(0, 0, 255)",10010101100000,red
00426,0,Parallelogram,8,4,38,38,30,"(0, 0, 255)",01010101100000,red
00427,0,Parallelogram,8,4,38,38,30,"(0, 0, 255)",11010101100000,red
00428,0,Ellipse,8,4,54,38,30,"(0, 0, 255)",00110101100000,red
00429,0,Ellipse,8,4,54,38,30,"(0, 0, 255)",10110101100000,red
00430,0,Parallelogram,8,4,54,38,30,"(0, 0, 255)",01110101100000,red
00431,0,Parallelogram,8,4,54,38,30,"(0, 0, 255)",11110101100000,red
00432,0,Ellipse,8,4,6,54,30,"(0, 0, 255)",00001101100000,red
00433,0,Ellipse,8,4,6,54,30,"(0, 0, 255)",10001101100000,red
00434,0,Parallelogram,8,4,6,54,30,"(0, 0, 255)",01001101100000,red
00435,0,Parallelogram,8,4,6,54,30,"(0, 0, 255)",11001101100000,red
00436,0,Ellipse,8,4,22,54,30,"(0, 0, 255)",00101101100000,red
00437,0,Ellipse,8,4,22,54,30,"(0, 0, 255)",10101101100000,red
00438,0,Parallelogram,8,4,22,54,30,"(0, 0, 255)",01101101100000,red
00439,0,Parallelogram,8,4,22,54,30,"(0, 0, 255)",11101101100000,red
00440,0,Ellipse,8,4,38,54,30,"(0, 0, 255)",00011101100000,red
00441,0,Ellipse,8,4,38,54,30,"(0, 0, 255)",10011101100000,red
00442,0,Parallelogram,8,4,38,54,30,"(0, 0, 255)",01011101100000,red
00443,0,Parallelogram,8,4,38,54,30,"(0, 0, 255)",11011101100000,red
00444,0,Ellipse,8,4,54,54,30,"(0, 0, 255)",00111101100000,red
00445,0,Ellipse,8,4,54,54,30,"(0, 0, 255)",10111101100000,red
00446,0,Parallelogram,8,4,54,54,30,"(0, 0, 255)",01111101100000,red
00447,0,Parallelogram,8,4,54,54,30,"(0, 0, 255)",11111101100000,red
00448,0,Ellipse,8,4,6,6,30,"(255, 255, 255)",00000011100000,white
00449,0,Ellipse,8,4,6,6,30,"(255, 255, 255)",10000011100000,white
00450,0,Parallelogram,8,4,6,6,30,"(255, 255, 255)",01000011100000,white
00451,0,Parallelogram,8,4,6,6,30,"(255, 255, 255)",11000011100000,white
00452,0,Ellipse,8,4,22,6,30,"(255, 255, 255)",00100011100000,white
00453,0,Ellipse,8,4,22,6,30,"(255, 255, 255)",10100011100000,white
00454,0,Parallelogram,8,4,22,6,30,"(255, 255, 255)",01100011100000,white
00455,0,Parallelogram,8,4,22,6,30,"(255, 255, 255)",11100011100000,white
00456,0,Ellipse,8,4,38,6,30,"(255, 255, 255)",00010011100000,white
00457,0,Ellipse,8,4,38,6,30,"(255, 255, 255)",10010011100000,white
00458,0,Parallelogram,8,4,38,6,30,"(255, 255, 255)",01010011100000,white
00459,0,Parallelogram,8,4,38,6,30,"(255, 255, 255)",11010011100000,white
00460,0,Ellipse,8,4,54,6,30,"(255, 255, 255)",00110011100000,white
00461,0,Ellipse,8,4,54,6,30,"(255, 255, 255)",10110011100000,white
00462,0,Parallelogram,8,4,54,6,30,"(255, 255, 255)",01110011100000,white
00463,0,Parallelogram,8,4,54,6,30,"(255, 255, 255)",11110011100000,white
00464,0,Ellipse,8,4,6,22,30,"(255, 255, 255)",00001011100000,white
00465,0,Ellipse,8,4,6,22,30,"(255, 255, 255)",10001011100000,white
00466,0,Parallelogram,8,4,6,22,30,"(255, 255, 255)",01001011100000,white
00467,0,Parallelogram,8,4,6,22,30,"(255, 255, 255)",11001011100000,white
00468,0,Ellipse,8,4,22,22,30,"(255, 255, 255)",00101011100000,white
00469,0,Ellipse,8,4,22,22,30,"(255, 255, 255)",10101011100000,white
00470,0,Parallelogram,8,4,22,22,30,"(255, 255, 255)",01101011100000,white
00471,0,Parallelogram,8,4,22,22,30,"(255, 255, 255)",11101011100000,white
00472,0,Ellipse,8,4,38,22,30,"(255, 255, 255)",00011011100000,white
00473,0,Ellipse,8,4,38,22,30,"(255, 255, 255)",10011011100000,white
00474,0,Parallelogram,8,4,38,22,30,"(255, 255, 255)",01011011100000,white
00475,0,Parallelogram,8,4,38,22,30,"(255, 255, 255)",11011011100000,white
00476,0,Ellipse,8,4,54,22,30,"(255, 255, 255)",00111011100000,white
00477,0,Ellipse,8,4,54,22,30,"(255, 255, 255)",10111011100000,white
00478,0,Parallelogram,8,4,54,22,30,"(255, 255, 255)",01111011100000,white
00479,0,Parallelogram,8,4,54,22,30,"(255, 255, 255)",11111011100000,white
00480,0,Ellipse,8,4,6,38,30,"(255, 255, 255)",00000111100000,white
00481,0,Ellipse,8,4,6,38,30,"(255, 255, 255)",10000111100000,white
00482,0,Parallelogram,8,4,6,38,30,"(255, 255, 255)",01000111100000,white
00483,0,Parallelogram,8,4,6,38,30,"(255, 255, 255)",11000111100000,white
00484,0,Ellipse,8,4,22,38,30,"(255, 255, 255)",00100111100000,white
00485,0,Ellipse,8,4,22,38,30,"(255, 255, 255)",10100111100000,white
00486,0,Parallelogram,8,4,22,38,30,"(255, 255, 255)",01100111100000,white
00487,0,Parallelogram,8,4,22,38,30,"(255, 255, 255)",11100111100000,white
00488,0,Ellipse,8,4,38,38,30,"(255, 255, 255)",00010111100000,white
00489,0,Ellipse,8,4,38,38,30,"(255, 255, 255)",10010111100000,white
00490,0,Parallelogram,8,4,38,38,30,"(255, 255, 255)",01010111100000,white
00491,0,Parallelogram,8,4,38,38,30,"(255, 255, 255)",11010111100000,white
00492,0,Ellipse,8,4,54,38,30,"(255, 255, 255)",00110111100000,white
00493,0,Ellipse,8,4,54,38,30,"(255, 255, 255)",10110111100000,white
00494,0,Parallelogram,8,4,54,38,30,"(255, 255, 255)",01110111100000,white
00495,0,Parallelogram,8,4,54,38,30,"(255, 255, 255)",11110111100000,white
00496,0,Ellipse,8,4,6,54,30,"(255, 255, 255)",00001111100000,white
00497,0,Ellipse,8,4,6,54,30,"(255, 255, 255)",10001111100000,white
00498,0,Parallelogram,8,4,6,54,30,"(255, 255, 255)",01001111100000,white
00499,0,Parallelogram,8,4,6,54,30,"(255, 255, 255)",11001111100000,white
00500,0,Ellipse,8,4,22,54,30,"(255, 255, 255)",00101111100000,white
00501,0,Ellipse,8,4,22,54,30,"(255, 255, 255)",10101111100000,white
00502,0,Parallelogram,8,4,22,54,30,"(255, 255, 255)",01101111100000,white
00503,0,Parallelogram,8,4,22,54,30,"(255, 255, 255)",11101111100000,white
00504,0,Ellipse,8,4,38,54,30,"(255, 255, 255)",00011111100000,white
00505,0,Ellipse,8,4,38,54,30,"(255, 255, 255)",10011111100000,white
00506,0,Parallelogram,8,4,38,54,30,"(255, 255, 255)",01011111100000,white
00507,0,Parallelogram,8,4,38,54,30,"(255, 255, 255)",11011111100000,white
00508,0,Ellipse,8,4,54,54,30,"(255, 255, 255)",00111111100000,white
00509,0,Ellipse,8,4,54,54,30,"(255, 255, 255)",10111111100000,white
00510,0,Parallelogram,8,4,54,54,30,"(255, 255, 255)",01111111100000,white
00511,0,Parallelogram,8,4,54,54,30,"(255, 255, 255)",11111111100000,white
00512,0,Ellipse,12,4,6,6,30,"(255, 0, 0)",00000000010000,blue
00513,0,Ellipse,12,4,6,6,30,"(255, 0, 0)",10000000010000,blue
00514,0,Parallelogram,12,4,6,6,30,"(255, 0, 0)",01000000010000,blue
00515,0,Parallelogram,12,4,6,6,30,"(255, 0, 0)",11000000010000,blue
00516,0,Ellipse,12,4,22,6,30,"(255, 0, 0)",00100000010000,blue
00517,0,Ellipse,12,4,22,6,30,"(255, 0, 0)",10100000010000,blue
00518,0,Parallelogram,12,4,22,6,30,"(255, 0, 0)",01100000010000,blue
00519,0,Parallelogram,12,4,22,6,30,"(255, 0, 0)",11100000010000,blue
00520,0,Ellipse,12,4,38,6,30,"(255, 0, 0)",00010000010000,blue
00521,0,Ellipse,12,4,38,6,30,"(255, 0, 0)",10010000010000,blue
00522,0,Parallelogram,12,4,38,6,30,"(255, 0, 0)",01010000010000,blue
00523,0,Parallelogram,12,4,38,6,30,"(255, 0, 0)",11010000010000,blue
00524,0,Ellipse,12,4,54,6,30,"(255, 0, 0)",00110000010000,blue
00525,0,Ellipse,12,4,54,6,30,"(255, 0, 0)",10110000010000,blue
00526,0,Parallelogram,12,4,54,6,30,"(255, 0, 0)",01110000010000,blue
00527,0,Parallelogram,12,4,54,6,30,"(255, 0, 0)",11110000010000,blue
00528,0,Ellipse,12,4,6,22,30,"(255, 0, 0)",00001000010000,blue
00529,0,Ellipse,12,4,6,22,30,"(255, 0, 0)",10001000010000,blue
00530,0,Parallelogram,12,4,6,22,30,"(255, 0, 0)",01001000010000,blue
00531,0,Parallelogram,12,4,6,22,30,"(255, 0, 0)",11001000010000,blue
00532,0,Ellipse,12,4,22,22,30,"(255, 0, 0)",00101000010000,blue
00533,0,Ellipse,12,4,22,22,30,"(255, 0, 0)",10101000010000,blue
00534,0,Parallelogram,12,4,22,22,30,"(255, 0, 0)",01101000010000,blue
00535,0,Parallelogram,12,4,22,22,30,"(255, 0, 0)",11101000010000,blue
00536,0,Ellipse,12,4,38,22,30,"(255, 0, 0)",00011000010000,blue
00537,0,Ellipse,12,4,38,22,30,"(255, 0, 0)",10011000010000,blue
00538,0,Parallelogram,12,4,38,22,30,"(255, 0, 0)",01011000010000,blue
00539,0,Parallelogram,12,4,38,22,30,"(255, 0, 0)",11011000010000,blue
00540,0,Ellipse,12,4,54,22,30,"(255, 0, 0)",00111000010000,blue
00541,0,Ellipse,12,4,54,22,30,"(255, 0, 0)",10111000010000,blue
00542,0,Parallelogram,12,4,54,22,30,"(255, 0, 0)",01111000010000,blue
00543,0,Parallelogram,12,4,54,22,30,"(255, 0, 0)",11111000010000,blue
00544,0,Ellipse,12,4,6,38,30,"(255, 0, 0)",00000100010000,blue
00545,0,Ellipse,12,4,6,38,30,"(255, 0, 0)",10000100010000,blue
00546,0,Parallelogram,12,4,6,38,30,"(255, 0, 0)",01000100010000,blue
00547,0,Parallelogram,12,4,6,38,30,"(255, 0, 0)",11000100010000,blue
00548,0,Ellipse,12,4,22,38,30,"(255, 0, 0)",00100100010000,blue
00549,0,Ellipse,12,4,22,38,30,"(255, 0, 0)",10100100010000,blue
00550,0,Parallelogram,12,4,22,38,30,"(255, 0, 0)",01100100010000,blue
00551,0,Parallelogram,12,4,22,38,30,"(255, 0, 0)",11100100010000,blue
00552,0,Ellipse,12,4,38,38,30,"(255, 0, 0)",00010100010000,blue
00553,0,Ellipse,12,4,38,38,30,"(255, 0, 0)",10010100010000,blue
00554,0,Parallelogram,12,4,38,38,30,"(255, 0, 0)",01010100010000,blue
00555,0,Parallelogram,12,4,38,38,30,"(255, 0, 0)",11010100010000,blue
00556,0,Ellipse,12,4,54,38,30,"(255, 0, 0)",00110100010000,blue
00557,0,Ellipse,12,4,54,38,30,"(255, 0, 0)",10110100010000,blue
00558,0,Parallelogram,12,4,54,38,30,"(255, 0, 0)",01110100010000,blue
00559,0,Parallelogram,12,4,54,38,30,"(255, 0, 0)",11110100010000,blue
00560,0,Ellipse,12,4,6,54,30,"(255, 0, 0)",00001100010000,blue
00561,0,Ellipse,12,4,6,54,30,"(255, 0, 0)",10001100010000,blue
00562,0,Parallelogram,12,4,6,54,30,"(255, 0, 0)",01001100010000,blue
00563,0,Parallelogram,12,4,6,54,30,"(255, 0, 0)",11001100010000,blue
00564,0,Ellipse,12,4,22,54,30,"(255, 0, 0)",00101100010000,blue
00565,0,Ellipse,12,4,22,54,30,"(255, 0, 0)",10101100010000,blue
00566,0,Parallelogram,12,4,22,54,30,"(255, 0, 0)",01101100010000,blue
00567,0,Parallelogram,12,4,22,54,30,"(255, 0, 0)",11101100010000,blue
00568,0,Ellipse,12,4,38,54,30,"(255, 0, 0)",00011100010000,blue
00569,0,Ellipse,12,4,38,54,30,"(255, 0, 0)",10011100010000,blue
00570,0,Parallelogram,12,4,38,54,30,"(255, 0, 0)",01011100010000,blue
00571,0,Parallelogram,12,4,38,54,30,"(255, 0, 0)",11011100010000,blue
00572,0,Ellipse,12,4,54,54,30,"(255, 0, 0)",00111100010000,blue
00573,0,Ellipse,12,4,54,54,30,"(255, 0, 0)",10111100010000,blue
00574,0,Parallelogram,12,4,54,54,30,"(255, 0, 0)",01111100010000,blue
00575,0,Parallelogram,12,4,54,54,30,"(255, 0, 0)",11111100010000,blue
00576,0,Ellipse,12,4,6,6,30,"(0, 255, 0)",00000010010000,green
00577,0,Ellipse,12,4,6,6,30,"(0, 255, 0)",10000010010000,green
00578,0,Parallelogram,12,4,6,6,30,"(0, 255, 0)",01000010010000,green
00579,0,Parallelogram,12,4,6,6,30,"(0, 255, 0)",11000010010000,green
00580,0,Ellipse,12,4,22,6,30,"(0, 255, 0)",00100010010000,green
00581,0,Ellipse,12,4,22,6,30,"(0, 255, 0)",10100010010000,green
00582,0,Parallelogram,12,4,22,6,30,"(0, 255, 0)",01100010010000,green
00583,0,Parallelogram,12,4,22,6,30,"(0, 255, 0)",11100010010000,green
00584,0,Ellipse,12,4,38,6,30,"(0, 255, 0)",00010010010000,green
00585,0,Ellipse,12,4,38,6,30,"(0, 255, 0)",10010010010000,green
00586,0,Parallelogram,12,4,38,6,30,"(0, 255, 0)",01010010010000,green
00587,0,Parallelogram,12,4,38,6,30,"(0, 255, 0)",11010010010000,green
00588,0,Ellipse,12,4,54,6,30,"(0, 255, 0)",00110010010000,green
00589,0,Ellipse,12,4,54,6,30,"(0, 255, 0)",10110010010000,green
00590,0,Parallelogram,12,4,54,6,30,"(0, 255, 0)",01110010010000,green
00591,0,Parallelogram,12,4,54,6,30,"(0, 255, 0)",11110010010000,green
00592,0,Ellipse,12,4,6,22,30,"(0, 255, 0)",00001010010000,green
00593,0,Ellipse,12,4,6,22,30,"(0, 255, 0)",10001010010000,green
00594,0,Parallelogram,12,4,6,22,30,"(0, 255, 0)",01001010010000,green
00595,0,Parallelogram,12,4,6,22,30,"(0, 255, 0)",11001010010000,green
00596,0,Ellipse,12,4,22,22,30,"(0, 255, 0)",00101010010000,green
00597,0,Ellipse,12,4,22,22,30,"(0, 255, 0)",10101010010000,green
00598,0,Parallelogram,12,4,22,22,30,"(0, 255, 0)",01101010010000,green
00599,0,Parallelogram,12,4,22,22,30,"(0, 255, 0)",11101010010000,green
00600,0,Ellipse,12,4,38,22,30,"(0, 255, 0)",00011010010000,green
00601,0,Ellipse,12,4,38,22,30,"(0, 255, 0)",10011010010000,green
00602,0,Parallelogram,12,4,38,22,30,"(0, 255, 0)",01011010010000,green
00603,0,Parallelogram,12,4,38,22,30,"(0, 255, 0)",11011010010000,green
00604,0,Ellipse,12,4,54,22,30,"(0, 255, 0)",00111010010000,green
00605,0,Ellipse,12,4,54,22,30,"(0, 255, 0)",10111010010000,green
00606,0,Parallelogram,12,4,54,22,30,"(0, 255, 0)",01111010010000,green
00607,0,Parallelogram,12,4,54,22,30,"(0, 255, 0)",11111010010000,green
00608,0,Ellipse,12,4,6,38,30,"(0, 255, 0)",00000110010000,green
00609,0,Ellipse,12,4,6,38,30,"(0, 255, 0)",10000110010000,green
00610,0,Parallelogram,12,4,6,38,30,"(0, 255, 0)",01000110010000,green
00611,0,Parallelogram,12,4,6,38,30,"(0, 255, 0)",11000110010000,green
00612,0,Ellipse,12,4,22,38,30,"(0, 255, 0)",00100110010000,green
00613,0,Ellipse,12,4,22,38,30,"(0, 255, 0)",10100110010000,green
00614,0,Parallelogram,12,4,22,38,30,"(0, 255, 0)",01100110010000,green
00615,0,Parallelogram,12,4,22,38,30,"(0, 255, 0)",11100110010000,green
00616,0,Ellipse,12,4,38,38,30,"(0, 255, 0)",00010110010000,green
00617,0,Ellipse,12,4,38,38,30,"(0, 255, 0)",10010110010000,green
00618,0,Parallelogram,12,4,38,38,30,"(0, 255, 0)",01010110010000,green
00619,0,Parallelogram,12,4,38,38,30,"(0, 255, 0)",11010110010000,green
00620,0,Ellipse,12,4,54,38,30,"(0, 255, 0)",00110110010000,green
00621,0,Ellipse,12,4,54,38,30,"(0, 255, 0)",10110110010000,green
00622,0,Parallelogram,12,4,54,38,30,"(0, 255, 0)",01110110010000,green
00623,0,Parallelogram,12,4,54,38,30,"(0, 255, 0)",11110110010000,green
00624,0,Ellipse,12,4,6,54,30,"(0, 255, 0)",00001110010000,green
00625,0,Ellipse,12,4,6,54,30,"(0, 255, 0)",10001110010000,green
00626,0,Parallelogram,12,4,6,54,30,"(0, 255, 0)",01001110010000,green
00627,0,Parallelogram,12,4,6,54,30,"(0, 255, 0)",11001110010000,green
00628,0,Ellipse,12,4,22,54,30,"(0, 255, 0)",00101110010000,green
00629,0,Ellipse,12,4,22,54,30,"(0, 255, 0)",10101110010000,green
00630,0,Parallelogram,12,4,22,54,30,"(0, 255, 0)",01101110010000,green
00631,0,Parallelogram,12,4,22,54,30,"(0, 255, 0)",11101110010000,green
00632,0,Ellipse,12,4,38,54,30,"(0, 255, 0)",00011110010000,green
00633,0,Ellipse,12,4,38,54,30,"(0, 255, 0)",10011110010000,green
00634,0,Parallelogram,12,4,38,54,30,"(0, 255, 0)",01011110010000,green
00635,0,Parallelogram,12,4,38,54,30,"(0, 255, 0)",11011110010000,green
00636,0,Ellipse,12,4,54,54,30,"(0, 255, 0)",00111110010000,green
00637,0,Ellipse,12,4,54,54,30,"(0, 255, 0)",10111110010000,green
00638,0,Parallelogram,12,4,54,54,30,"(0, 255, 0)",01111110010000,green
00639,0,Parallelogram,12,4,54,54,30,"(0, 255, 0)",11111110010000,green
00640,0,Ellipse,12,4,6,6,30,"(0, 0, 255)",00000001010000,red
00641,0,Ellipse,12,4,6,6,30,"(0, 0, 255)",10000001010000,red
00642,0,Parallelogram,12,4,6,6,30,"(0, 0, 255)",01000001010000,red
00643,0,Parallelogram,12,4,6,6,30,"(0, 0, 255)",11000001010000,red
00644,0,Ellipse,12,4,22,6,30,"(0, 0, 255)",00100001010000,red
00645,0,Ellipse,12,4,22,6,30,"(0, 0, 255)",10100001010000,red
00646,0,Parallelogram,12,4,22,6,30,"(0, 0, 255)",01100001010000,red
00647,0,Parallelogram,12,4,22,6,30,"(0, 0, 255)",11100001010000,red
00648,0,Ellipse,12,4,38,6,30,"(0, 0, 255)",00010001010000,red
00649,0,Ellipse,12,4,38,6,30,"(0, 0, 255)",10010001010000,red
00650,0,Parallelogram,12,4,38,6,30,"(0, 0, 255)",01010001010000,red
00651,0,Parallelogram,12,4,38,6,30,"(0, 0, 255)",11010001010000,red
00652,0,Ellipse,12,4,54,6,30,"(0, 0, 255)",00110001010000,red
00653,0,Ellipse,12,4,54,6,30,"(0, 0, 255)",10110001010000,red
00654,0,Parallelogram,12,4,54,6,30,"(0, 0, 255)",01110001010000,red
00655,0,Parallelogram,12,4,54,6,30,"(0, 0, 255)",11110001010000,red
00656,0,Ellipse,12,4,6,22,30,"(0, 0, 255)",00001001010000,red
00657,0,Ellipse,12,4,6,22,30,"(0, 0, 255)",10001001010000,red
00658,0,Parallelogram,12,4,6,22,30,"(0, 0, 255)",01001001010000,red
00659,0,Parallelogram,12,4,6,22,30,"(0, 0, 255)",11001001010000,red
00660,0,Ellipse,12,4,22,22,30,"(0, 0, 255)",00101001010000,red
00661,0,Ellipse,12,4,22,22,30,"(0, 0, 255)",10101001010000,red
00662,0,Parallelogram,12,4,22,22,30,"(0, 0, 255)",01101001010000,red
00663,0,Parallelogram,12,4,22,22,30,"(0, 0, 255)",11101001010000,red
00664,0,Ellipse,12,4,38,22,30,"(0, 0, 255)",00011001010000,red
00665,0,Ellipse,12,4,38,22,30,"(0, 0, 255)",10011001010000,red
00666,0,Parallelogram,12,4,38,22,30,"(0, 0, 255)",01011001010000,red
00667,0,Parallelogram,12,4,38,22,30,"(0, 0, 255)",11011001010000,red
00668,0,Ellipse,12,4,54,22,30,"(0, 0, 255)",00111001010000,red
00669,0,Ellipse,12,4,54,22,30,"(0, 0, 255)",10111001010000,red
00670,0,Parallelogram,12,4,54,22,30,"(0, 0, 255)",01111001010000,red
00671,0,Parallelogram,12,4,54,22,30,"(0, 0, 255)",11111001010000,red
00672,0,Ellipse,12,4,6,38,30,"(0, 0, 255)",00000101010000,red
